"","PORO","PERMX"
"3193",0.17,248.09602
"3194",0.17,387.64594
"3195",0.17,639.57715
"3196",0.17,358.78839
"3197",0.17,296.96786
"3198",0.17,246.00388
"3199",0.17,367.56757
"3200",0.17,404.75549
"3201",0.17,608.37323
"3202",0.17,285.54587
"3203",0.17,140.51241
"3204",0.17,61.62846
"3205",0.17,38.86503
"3206",0.17,36.23169
"3207",0.17,62.42917
"3208",0.17,78.62806
"3209",0.17,78.92349
"3210",0.17,114.60608
"3211",0.17,146.42711
"3212",0.17,171.94919
"3213",0.17,222.96597
"3214",0.17,116.8354
"3215",0.17,40.01679
"3216",0.17,26.4181
"3217",0.17,20.59867
"3218",0.17,37.50674
"3219",0.17,41.84846
"3220",0.17,35.96681
"3221",0.17,43.99484
"3222",0.17,43.38827
"3223",0.17,30.65056
"3224",0.17,18.29907
"3225",0.17,21.73828
"3226",0.17,22.02359
"3227",0.17,77.04671
"3228",0.17,93.24199
"3229",0.17,42.35725
"3230",0.17,18.35328
"3231",0.17,9.42811
"3232",0.17,16.83218
"3233",0.17,18.98793
"3234",0.17,31.45735
"3235",0.17,42.58829
"3236",0.17,44.40215
"3237",0.17,71.63654
"3238",0.17,72.03644
"3239",0.17,103.27074
"3240",0.17,190.30005
"3241",0.17,440.94974
"3242",0.17,244.82443
"3243",0.17,156.70056
"3244",0.17,51.13207
"3245",0.17,15.96638
"3246",0.17,27.34153
"3247",0.17,59.39341
"3248",0.17,92.06264
"3249",0.17,193.96593
"3250",0.17,283.2298
"3251",0.17,269.87204
"3252",0.17,565.9671
"3253",0.17,425.64932
"3254",0.17,195.92409
"3255",0.17,87.30682
"3256",0.17,31.26979
"3257",0.17,19.20088
"3258",0.17,34.90542
"3259",0.17,53.69627
"3260",0.17,41.62959
"3261",0.17,41.27351
"3262",0.17,54.58778
"3263",0.17,49.05
"3264",0.17,34.96634
"3265",0.17,16.20098
"3266",0.17,27.5931
"3267",0.17,72.96709
"3268",0.17,133.85616
"3269",0.17,70.2888
"3270",0.17,44.17172
"3271",0.17,32.74487
"3272",0.17,32.61144
"3273",0.17,32.18676
"3274",0.17,21.0204
"3275",0.17,33.62551
"3276",0.17,37.15553
"3277",0.17,33.25716
"3278",0.17,71.63171
"3279",0.17,91.78267
"3280",0.17,119.70145
"3281",0.17,315.30981
"3282",0.17,295.38342
"3283",0.17,193.24719
"3284",0.17,94.75068
"3285",0.17,39.27823
"3286",0.17,16.32896
"3287",0.17,59.71044
"3288",0.17,120.20864
"3289",0.17,284.60178
"3290",0.17,594.80884
"3291",0.17,585.09705
"3292",0.17,637.10382
"3293",0.17,506.17493
"3294",0.17,295.77646
"3295",0.17,114.16007
"3296",0.17,46.95549
"3297",0.17,24.21607
"3298",0.17,45.27083
"3299",0.17,64.15221
"3300",0.17,60.485
"3301",0.17,72.51957
"3302",0.17,51.63056
"3303",0.17,53.97966
"3304",0.17,57.15771
"3305",0.17,51.87638
"3306",0.17,70.10307
"3307",0.17,170.87949
"3308",0.17,107.58208
"3309",0.17,105.44087
"3310",0.17,81.37294
"3311",0.17,62.40566
"3312",0.17,45.23642
"3313",0.17,48.59293
"3314",0.17,30.1338
"3315",0.17,45.08176
"3316",0.17,28.22496
"3317",0.17,19.48407
"3318",0.17,29.26869
"3319",0.17,52.00961
"3320",0.17,70.17184
"3321",0.17,359.06158
"3322",0.17,213.68678
"3323",0.17,91.74392
"3324",0.17,71.4948
"3325",0.17,37.31128
"3326",0.17,29.71732
"3327",0.17,58.84842
"3328",0.17,159.7514
"3329",0.17,538.17145
"3330",0.17,711.60974
"3331",0.17,789.74286
"3332",0.17,757.05548
"3333",0.17,782.89807
"3334",0.17,460.41623
"3335",0.17,245.33473
"3336",0.17,126.84
"3337",0.17,52.85568
"3338",0.17,34.73993
"3339",0.17,40.19945
"3340",0.17,83.29456
"3341",0.17,82.75282
"3342",0.17,46.09582
"3343",0.17,44.04085
"3344",0.17,96.75981
"3345",0.17,92.44836
"3346",0.17,137.38492
"3347",0.17,360.62747
"3348",0.17,246.87001
"3349",0.17,173.35931
"3350",0.17,75.54252
"3351",0.17,63.46889
"3352",0.17,50.71296
"3353",0.17,30.12974
"3354",0.17,32.52188
"3355",0.17,51.06963
"3356",0.17,44.29017
"3357",0.17,32.95911
"3358",0.17,27.48712
"3359",0.17,24.70897
"3360",0.17,40.65147
"3361",0.17,471.7236
"3362",0.17,244.99368
"3363",0.17,95.13367
"3364",0.17,79.52831
"3365",0.17,57.59728
"3366",0.17,54.67715
"3367",0.17,81.5787
"3368",0.17,146.87537
"3369",0.17,375.28412
"3370",0.17,581.18109
"3371",0.17,555.59076
"3372",0.17,476.51672
"3373",0.17,667.03113
"3374",0.17,345.94635
"3375",0.17,222.03152
"3376",0.17,132.65266
"3377",0.17,56.32224
"3378",0.17,42.42078
"3379",0.17,23.66051
"3380",0.17,63.38202
"3381",0.17,43.74099
"3382",0.17,44.6953
"3383",0.17,69.19173
"3384",0.17,132.33447
"3385",0.17,174.26593
"3386",0.17,236.97055
"3387",0.17,270.81366
"3388",0.17,294.01675
"3389",0.17,204.93271
"3390",0.17,181.20309
"3391",0.17,139.80486
"3392",0.17,46.63354
"3393",0.17,40.59287
"3394",0.17,52.7291
"3395",0.17,92.21056
"3396",0.17,42.51512
"3397",0.17,36.86904
"3398",0.17,14.23468
"3399",0.17,21.22749
"3400",0.17,12.59597
"3401",0.17,173.12117
"3402",0.17,121.59486
"3403",0.17,103.09756
"3404",0.17,129.80006
"3405",0.17,86.67446
"3406",0.17,41.86348
"3407",0.17,76.81609
"3408",0.17,217.76538
"3409",0.17,495.56992
"3410",0.17,684.85089
"3411",0.17,889.57147
"3412",0.17,496.3237
"3413",0.17,363.87463
"3414",0.17,389.53348
"3415",0.17,148.49333
"3416",0.17,94.56316
"3417",0.17,48.23933
"3418",0.17,32.82926
"3419",0.17,18.97249
"3420",0.17,58.82021
"3421",0.17,68.00788
"3422",0.17,104.17492
"3423",0.17,91.34336
"3424",0.17,171.10545
"3425",0.17,206.81067
"3426",0.17,384.96268
"3427",0.17,337.52524
"3428",0.17,330.45172
"3429",0.17,243.46266
"3430",0.17,147.50827
"3431",0.17,235.03387
"3432",0.17,95.20218
"3433",0.17,57.76774
"3434",0.17,52.26135
"3435",0.17,96.74905
"3436",0.17,64.67097
"3437",0.17,36.92941
"3438",0.17,19.90505
"3439",0.17,22.31246
"3440",0.17,25.96499
"3441",0.17,210.2272
"3442",0.17,113.44663
"3443",0.17,50.47048
"3444",0.17,36.33051
"3445",0.17,34.82785
"3446",0.17,57.37791
"3447",0.17,88.18462
"3448",0.17,193.60278
"3449",0.17,433.97095
"3450",0.17,843.97632
"3451",0.17,921.4856
"3452",0.17,717.6059
"3453",0.17,454.72504
"3454",0.17,207.20107
"3455",0.17,65.84014
"3456",0.17,59.46861
"3457",0.17,56.53931
"3458",0.17,36.99923
"3459",0.17,41.95528
"3460",0.17,45.72459
"3461",0.17,63.04015
"3462",0.17,129.8956
"3463",0.17,132.62036
"3464",0.17,168.51189
"3465",0.17,405.03238
"3466",0.17,711.70239
"3467",0.17,295.65475
"3468",0.17,226.79585
"3469",0.17,196.36235
"3470",0.17,293.4343
"3471",0.17,187.05496
"3472",0.17,194.5374
"3473",0.17,87.39423
"3474",0.17,57.12416
"3475",0.17,102.82706
"3476",0.17,69.05527
"3477",0.17,41.06749
"3478",0.17,29.084
"3479",0.17,21.9668
"3480",0.17,25.98687
"3481",0.17,92.81011
"3482",0.17,51.35012
"3483",0.17,17.34659
"3484",0.17,22.5253
"3485",0.17,39.56833
"3486",0.17,33.94857
"3487",0.17,67.59261
"3488",0.17,142.66408
"3489",0.17,490.54865
"3490",0.17,696.43408
"3491",0.17,1032.46045
"3492",0.17,329.51157
"3493",0.17,233.85265
"3494",0.17,82.53359
"3495",0.17,35.79167
"3496",0.17,36.28437
"3497",0.17,30.48495
"3498",0.17,44.03846
"3499",0.17,58.84243
"3500",0.17,51.76816
"3501",0.17,68.30149
"3502",0.17,262.9234
"3503",0.17,304.73438
"3504",0.17,317.26123
"3505",0.17,403.4978
"3506",0.17,390.88324
"3507",0.17,465.24725
"3508",0.17,327.44064
"3509",0.17,207.46111
"3510",0.17,302.91672
"3511",0.17,391.04266
"3512",0.17,251.37781
"3513",0.17,241.84088
"3514",0.17,169.1741
"3515",0.17,121.82821
"3516",0.17,61.72048
"3517",0.17,74.23177
"3518",0.17,44.36741
"3519",0.17,46.52998
"3520",0.17,43.3356
"3521",0.17,53.79131
"3522",0.17,76.49236
"3523",0.17,20.04919
"3524",0.17,11.28462
"3525",0.17,17.06401
"3526",0.17,27.37102
"3527",0.17,41.58321
"3528",0.17,120.13377
"3529",0.17,294.35065
"3530",0.17,714.82129
"3531",0.17,558.74213
"3532",0.17,400.01883
"3533",0.17,225.83505
"3534",0.17,126.15056
"3535",0.17,38.45325
"3536",0.17,18.17782
"3537",0.17,19.75661
"3538",0.17,16.51392
"3539",0.17,21.74378
"3540",0.17,29.65243
"3541",0.17,43.69772
"3542",0.17,238.03214
"3543",0.17,369.55331
"3544",0.17,443.40198
"3545",0.17,249.9908
"3546",0.17,476.37112
"3547",0.17,1132.65674
"3548",0.17,599.32648
"3549",0.17,287.04822
"3550",0.17,312.44965
"3551",0.17,396.45312
"3552",0.17,347.63657
"3553",0.17,233.55252
"3554",0.17,263.8591
"3555",0.17,235.8232
"3556",0.17,143.22659
"3557",0.17,104.61402
"3558",0.17,100.04552
"3559",0.17,56.64422
"3560",0.17,46.45871
"3561",0.17,79.8946
"3562",0.17,34.86741
"3563",0.17,14.05557
"3564",0.17,11.7321
"3565",0.17,16.02891
"3566",0.17,11.91797
"3567",0.17,46.94082
"3568",0.17,148.02142
"3569",0.17,399.8407
"3570",0.17,499.7963
"3571",0.17,254.04816
"3572",0.17,168.13116
"3573",0.17,105.23669
"3574",0.17,37.14428
"3575",0.17,32.55107
"3576",0.17,13.68804
"3577",0.17,10.01408
"3578",0.17,10.93992
"3579",0.17,16.21077
"3580",0.17,24.63773
"3581",0.17,72.01864
"3582",0.17,181.43695
"3583",0.17,306.93311
"3584",0.17,277.22156
"3585",0.17,316.28979
"3586",0.17,464.07629
"3587",0.17,937.70477
"3588",0.17,484.20941
"3589",0.17,175.47366
"3590",0.17,86.96609
"3591",0.17,177.89406
"3592",0.17,250.80333
"3593",0.17,262.76816
"3594",0.17,192.35674
"3595",0.17,219.99399
"3596",0.17,178.05194
"3597",0.17,120.53899
"3598",0.17,96.89568
"3599",0.17,72.24006
"3600",0.17,38.33759
"3601",0.17,169.532
"3602",0.17,52.70655
"3603",0.17,13.88272
"3604",0.17,10.09065
"3605",0.17,16.74145
"3606",0.17,28.31385
"3607",0.17,81.96181
"3608",0.17,263.95786
"3609",0.17,242.26456
"3610",0.17,234.7979
"3611",0.17,332.28485
"3612",0.17,94.15417
"3613",0.17,37.26031
"3614",0.17,20.54879
"3615",0.17,7.07102
"3616",0.17,3.14277
"3617",0.17,3.65458
"3618",0.17,5.19729
"3619",0.17,16.33536
"3620",0.17,36.67501
"3621",0.17,53.74874
"3622",0.17,108.77123
"3623",0.17,183.53548
"3624",0.17,151.681
"3625",0.17,255.54677
"3626",0.17,331.50369
"3627",0.17,273.53616
"3628",0.17,114.52305
"3629",0.17,167.42871
"3630",0.17,92.72489
"3631",0.17,86.89409
"3632",0.17,178.28827
"3633",0.17,149.52145
"3634",0.17,113.11875
"3635",0.17,239.29831
"3636",0.17,162.38898
"3637",0.17,121.0785
"3638",0.17,89.16965
"3639",0.17,46.77563
"3640",0.17,18.69056
"3641",0.17,37.59103
"3642",0.17,34.6245
"3643",0.17,12.6619
"3644",0.17,11.42541
"3645",0.17,20.03394
"3646",0.17,59.49918
"3647",0.17,98.67204
"3648",0.17,149.37172
"3649",0.17,156.758
"3650",0.17,101.7565
"3651",0.17,115.59052
"3652",0.17,51.40269
"3653",0.17,27.87492
"3654",0.17,7.96427
"3655",0.17,4.94978
"3656",0.17,2.00625
"3657",0.17,2.60816
"3658",0.17,3.80744
"3659",0.17,10.32075
"3660",0.17,14.53474
"3661",0.17,34.45175
"3662",0.17,43.63914
"3663",0.17,135.27672
"3664",0.17,101.1853
"3665",0.17,125.67428
"3666",0.17,126.16586
"3667",0.17,129.49039
"3668",0.17,142.50354
"3669",0.17,121.51475
"3670",0.17,79.08275
"3671",0.17,93.59361
"3672",0.17,172.46393
"3673",0.17,188.47905
"3674",0.17,202.26707
"3675",0.17,128.9155
"3676",0.17,93.15322
"3677",0.17,59.58643
"3678",0.17,38.60155
"3679",0.17,33.7472
"3680",0.17,18.59635
"3681",0.17,11.95649
"3682",0.17,19.51241
"3683",0.17,18.36032
"3684",0.17,21.1176
"3685",0.17,43.11319
"3686",0.17,84.01806
"3687",0.17,154.42148
"3688",0.17,71.99602
"3689",0.17,68.57494
"3690",0.17,29.21017
"3691",0.17,46.77177
"3692",0.17,28.10869
"3693",0.17,14.58965
"3694",0.17,5.73072
"3695",0.17,2.39137
"3696",0.17,0.85166
"3697",0.17,1.23595
"3698",0.17,3.11917
"3699",0.17,6.59988
"3700",0.17,14.55361
"3701",0.17,17.05944
"3702",0.17,28.83951
"3703",0.17,23.84933
"3704",0.17,34.35683
"3705",0.17,55.19882
"3706",0.17,89.11935
"3707",0.17,78.74696
"3708",0.17,135.49887
"3709",0.17,179.4724
"3710",0.17,106.43031
"3711",0.17,157.94186
"3712",0.17,210.08888
"3713",0.17,236.74559
"3714",0.17,182.27251
"3715",0.17,78.82718
"3716",0.17,36.57392
"3717",0.17,36.54427
"3718",0.17,29.36744
"3719",0.17,28.26318
"3720",0.17,22.16389
"3721",0.17,7.34127
"3722",0.17,11.18938
"3723",0.17,31.96935
"3724",0.17,91.23798
"3725",0.17,107.76044
"3726",0.17,263.93365
"3727",0.17,436.73599
"3728",0.17,99.21669
"3729",0.17,47.84946
"3730",0.17,28.26017
"3731",0.17,24.00045
"3732",0.17,13.52367
"3733",0.17,9.91018
"3734",0.17,6.50188
"3735",0.17,3.10001
"3736",0.17,2.26215
"3737",0.17,2.03783
"3738",0.17,2.2291
"3739",0.17,6.34195
"3740",0.17,18.84004
"3741",0.17,23.6048
"3742",0.17,12.05019
"3743",0.17,14.32296
"3744",0.17,11.88133
"3745",0.17,19.4701
"3746",0.17,47.8415
"3747",0.17,49.87573
"3748",0.17,53.96163
"3749",0.17,156.79976
"3750",0.17,178.19104
"3751",0.17,157.80565
"3752",0.17,155.65472
"3753",0.17,107.49844
"3754",0.17,60.42789
"3755",0.17,46.20406
"3756",0.17,23.25758
"3757",0.17,22.42254
"3758",0.17,17.15325
"3759",0.17,19.47892
"3760",0.17,16.07275
"3761",0.17,4.81111
"3762",0.17,14.65152
"3763",0.17,43.2218
"3764",0.17,111.38849
"3765",0.17,195.33884
"3766",0.17,507.40778
"3767",0.17,291.89886
"3768",0.17,121.26349
"3769",0.17,38.19858
"3770",0.17,26.71342
"3771",0.17,22.99622
"3772",0.17,9.66866
"3773",0.17,16.72966
"3774",0.17,7.74606
"3775",0.17,4.80299
"3776",0.17,3.71429
"3777",0.17,2.39607
"3778",0.17,4.28616
"3779",0.17,7.1561
"3780",0.17,19.15676
"3781",0.17,17.31736
"3782",0.17,11.49431
"3783",0.17,6.54245
"3784",0.17,5.19038
"3785",0.17,8.4508
"3786",0.17,15.69663
"3787",0.17,24.47387
"3788",0.17,32.42972
"3789",0.17,163.85275
"3790",0.17,389.07156
"3791",0.17,197.0155
"3792",0.17,187.45079
"3793",0.17,84.22589
"3794",0.17,52.85069
"3795",0.17,27.81642
"3796",0.17,20.98414
"3797",0.17,7.99193
"3798",0.17,9.03652
"3799",0.17,11.12592
"3800",0.17,10.19602
"3801",0.17,4.08972
"3802",0.17,19.64545
"3803",0.17,75.97501
"3804",0.17,235.65392
"3805",0.17,305.34189
"3806",0.17,423.68216
"3807",0.17,231.76833
"3808",0.17,110.65154
"3809",0.17,32.48153
"3810",0.17,15.08157
"3811",0.17,12.3811
"3812",0.17,12.70582
"3813",0.17,12.59159
"3814",0.17,6.78697
"3815",0.17,8.66354
"3816",0.17,3.28563
"3817",0.17,3.09227
"3818",0.17,6.13586
"3819",0.17,7.83341
"3820",0.17,8.1363
"3821",0.17,10.99843
"3822",0.17,8.45131
"3823",0.17,6.11497
"3824",0.17,5.50315
"3825",0.17,6.29369
"3826",0.17,10.61675
"3827",0.17,18.51367
"3828",0.17,46.57177
"3829",0.17,148.84851
"3830",0.17,278.32419
"3831",0.17,363.43127
"3832",0.17,197.58142
"3833",0.17,49.49643
"3834",0.17,37.64048
"3835",0.17,27.44542
"3836",0.17,31.44715
"3837",0.17,13.41799
"3838",0.17,11.53772
"3839",0.17,14.57132
"3840",0.17,6.47293
"3841",0.17,5.93981
"3842",0.17,31.86439
"3843",0.17,162.53207
"3844",0.17,338.2627
"3845",0.17,888.6264
"3846",0.17,372.37704
"3847",0.17,301.09857
"3848",0.17,144.59251
"3849",0.17,37.88501
"3850",0.17,15.33228
"3851",0.17,7.60093
"3852",0.17,14.00755
"3853",0.17,12.5839
"3854",0.17,9.74129
"3855",0.17,10.07016
"3856",0.17,5.14237
"3857",0.17,4.92851
"3858",0.17,10.80484
"3859",0.17,9.63068
"3860",0.17,10.38527
"3861",0.17,5.14817
"3862",0.17,2.01335
"3863",0.17,2.62863
"3864",0.17,2.37849
"3865",0.17,3.86991
"3866",0.17,11.08629
"3867",0.17,28.68883
"3868",0.17,66.88697
"3869",0.17,175.41008
"3870",0.17,344.30457
"3871",0.17,826.32526
"3872",0.17,212.4118
"3873",0.17,63.68711
"3874",0.17,25.42605
"3875",0.17,38.38948
"3876",0.17,43.52339
"3877",0.17,15.42536
"3878",0.17,8.20215
"3879",0.17,8.64484
"3880",0.17,6.56229
"3881",0.17,24.13608
"3882",0.17,86.62813
"3883",0.17,260.57343
"3884",0.17,523.60718
"3885",0.17,687.44794
"3886",0.17,475.84232
"3887",0.17,436.59055
"3888",0.17,89.88898
"3889",0.17,45.81506
"3890",0.17,22.5572
"3891",0.17,20.09873
"3892",0.17,9.75968
"3893",0.17,7.74969
"3894",0.17,9.05326
"3895",0.17,7.28327
"3896",0.17,7.87245
"3897",0.17,6.20376
"3898",0.17,3.69784
"3899",0.17,5.99109
"3900",0.17,4.41429
"3901",0.17,2.91034
"3902",0.17,2.09033
"3903",0.17,1.7039
"3904",0.17,1.11545
"3905",0.17,2.72837
"3906",0.17,7.31977
"3907",0.17,24.79633
"3908",0.17,42.15221
"3909",0.17,124.07756
"3910",0.17,213.31613
"3911",0.17,285.7211
"3912",0.17,219.68864
"3913",0.17,98.98064
"3914",0.17,42.40233
"3915",0.17,39.8687
"3916",0.17,40.72123
"3917",0.17,15.30552
"3918",0.17,11.07868
"3919",0.17,9.75083
"3920",0.17,8.07077
"3921",0.17,33.35966
"3922",0.17,98.3801
"3923",0.17,257.61676
"3924",0.17,503.82495
"3925",0.17,971.29767
"3926",0.17,684.77026
"3927",0.17,482.33466
"3928",0.17,143.7547
"3929",0.17,85.44435
"3930",0.17,35.37091
"3931",0.17,12.53609
"3932",0.17,13.66217
"3933",0.17,15.72431
"3934",0.17,12.71381
"3935",0.17,8.35615
"3936",0.17,7.07692
"3937",0.17,3.13365
"3938",0.17,2.25954
"3939",0.17,3.78879
"3940",0.17,2.29494
"3941",0.17,1.3639
"3942",0.17,1.00924
"3943",0.17,0.95226
"3944",0.17,0.87027
"3945",0.17,2.26667
"3946",0.17,6.94121
"3947",0.17,15.55996
"3948",0.17,45.80793
"3949",0.17,74.57822
"3950",0.17,114.99563
"3951",0.17,205.38713
"3952",0.17,275.07697
"3953",0.17,113.22476
"3954",0.17,104.22738
"3955",0.17,60.98081
"3956",0.17,25.26598
"3957",0.17,10.31761
"3958",0.17,6.18515
"3959",0.17,7.30505
"3960",0.17,7.89039
"3961",0.17,52.32744
"3962",0.17,94.2068
"3963",0.17,251.89345
"3964",0.17,393.81067
"3965",0.17,334.4949
"3966",0.17,538.4425
"3967",0.17,502.32065
"3968",0.17,481.46375
"3969",0.17,150.57384
"3970",0.17,50.10292
"3971",0.17,27.43301
"3972",0.17,33.32347
"3973",0.17,23.13581
"3974",0.17,13.48611
"3975",0.17,13.94451
"3976",0.17,6.67515
"3977",0.17,4.65708
"3978",0.17,1.77422
"3979",0.17,1.44792
"3980",0.17,1.9343
"3981",0.17,0.79114
"3982",0.17,1.24153
"3983",0.17,0.82162
"3984",0.17,2.37326
"3985",0.17,3.17911
"3986",0.17,4.37634
"3987",0.17,7.88761
"3988",0.17,23.38743
"3989",0.17,51.25541
"3990",0.17,90.11234
"3991",0.17,131.2149
"3992",0.17,225.8179
"3993",0.17,178.13919
"3994",0.17,177.27623
"3995",0.17,56.94725
"3996",0.17,25.32561
"3997",0.17,9.40901
"3998",0.17,7.02513
"3999",0.17,2.11245
"4000",0.17,4.87091
"4001",0.17,29.28987
"4002",0.17,23.20444
"4003",0.17,30.8517
"4004",0.17,18.22846
"4005",0.17,19.89649
"4006",0.17,31.6925
"4007",0.17,28.23412
"4008",0.17,49.41718
"4009",0.17,46.8595
"4010",0.17,32.86774
"4011",0.17,52.69138
"4012",0.17,53.24261
"4013",0.17,75.1939
"4014",0.17,47.95713
"4015",0.17,63.44433
"4016",0.17,63.17348
"4017",0.17,61.2034
"4018",0.17,62.45776
"4019",0.17,65.41936
"4020",0.17,66.3998
"4021",0.17,60.98507
"4022",0.17,31.59223
"4023",0.17,12.50359
"4024",0.17,9.43779
"4025",0.17,10.03727
"4026",0.17,9.25036
"4027",0.17,6.62167
"4028",0.17,8.1504
"4029",0.17,20.48336
"4030",0.17,27.78671
"4031",0.17,35.98994
"4032",0.17,32.68229
"4033",0.17,46.62601
"4034",0.17,32.74207
"4035",0.17,70.18761
"4036",0.17,88.77585
"4037",0.17,80.88987
"4038",0.17,58.39835
"4039",0.17,62.15739
"4040",0.17,69.16977
"4041",0.17,45.53233
"4042",0.17,26.22079
"4043",0.17,37.20271
"4044",0.17,34.75169
"4045",0.17,28.34398
"4046",0.17,55.98806
"4047",0.17,80.05888
"4048",0.17,81.99149
"4049",0.17,43.01704
"4050",0.17,38.86633
"4051",0.17,46.09001
"4052",0.17,57.68563
"4053",0.17,50.63789
"4054",0.17,49.87345
"4055",0.17,50.85143
"4056",0.17,47.00635
"4057",0.17,48.37308
"4058",0.17,54.76349
"4059",0.17,67.04868
"4060",0.17,64.61652
"4061",0.17,119.37266
"4062",0.17,88.85932
"4063",0.17,42.28813
"4064",0.17,13.61035
"4065",0.17,6.48507
"4066",0.17,3.93979
"4067",0.17,4.56271
"4068",0.17,3.44409
"4069",0.17,12.36683
"4070",0.17,26.18244
"4071",0.17,48.00632
"4072",0.17,42.55979
"4073",0.17,39.78261
"4074",0.17,34.63118
"4075",0.17,47.80552
"4076",0.17,88.71651
"4077",0.17,118.63647
"4078",0.17,104.9925
"4079",0.17,67.74045
"4080",0.17,25.10288
"4081",0.17,36.2162
"4082",0.17,20.95615
"4083",0.17,24.13196
"4084",0.17,19.32191
"4085",0.17,29.51501
"4086",0.17,24.67539
"4087",0.17,49.1032
"4088",0.17,62.88123
"4089",0.17,39.18157
"4090",0.17,27.20613
"4091",0.17,62.7637
"4092",0.17,48.80236
"4093",0.17,43.87379
"4094",0.17,39.30608
"4095",0.17,57.13171
"4096",0.17,57.66556
"4097",0.17,55.16829
"4098",0.17,82.38105
"4099",0.17,93.40259
"4100",0.17,118.77029
"4101",0.17,216.95229
"4102",0.17,118.95107
"4103",0.17,73.45447
"4104",0.17,20.92958
"4105",0.17,9.87381
"4106",0.17,5.45709
"4107",0.17,3.19483
"4108",0.17,4.0379
"4109",0.17,7.05547
"4110",0.17,11.72175
"4111",0.17,22.83152
"4112",0.17,26.09614
"4113",0.17,15.99844
"4114",0.17,47.30927
"4115",0.17,55.26667
"4116",0.17,121.47804
"4117",0.17,127.07398
"4118",0.17,117.10171
"4119",0.17,38.48988
"4120",0.17,21.248
"4121",0.17,11.28186
"4122",0.17,17.67061
"4123",0.17,22.81614
"4124",0.17,19.40182
"4125",0.17,28.72193
"4126",0.17,42.92686
"4127",0.17,46.8423
"4128",0.17,45.17184
"4129",0.17,37.2148
"4130",0.17,28.15962
"4131",0.17,43.33207
"4132",0.17,42.7761
"4133",0.17,24.19278
"4134",0.17,27.98505
"4135",0.17,30.68789
"4136",0.17,35.06657
"4137",0.17,65.14671
"4138",0.17,64.67285
"4139",0.17,71.97706
"4140",0.17,89.86318
"4141",0.17,214.17744
"4142",0.17,97.85862
"4143",0.17,56.97299
"4144",0.17,35.8661
"4145",0.17,12.75616
"4146",0.17,5.28101
"4147",0.17,3.32259
"4148",0.17,1.40743
"4149",0.17,2.38605
"4150",0.17,2.95814
"4151",0.17,5.82725
"4152",0.17,8.03817
"4153",0.17,9.40299
"4154",0.17,19.64557
"4155",0.17,25.49514
"4156",0.17,35.60278
"4157",0.17,42.13437
"4158",0.17,50.8325
"4159",0.17,22.16891
"4160",0.17,12.72551
"4161",0.17,9.99503
"4162",0.17,8.3191
"4163",0.17,14.70768
"4164",0.17,19.86985
"4165",0.17,32.18439
"4166",0.17,22.07009
"4167",0.17,25.73307
"4168",0.17,40.17034
"4169",0.17,25.70433
"4170",0.17,18.75438
"4171",0.17,41.70111
"4172",0.17,39.31725
"4173",0.17,19.4719
"4174",0.17,16.44853
"4175",0.17,33.53056
"4176",0.17,21.73911
"4177",0.17,37.13323
"4178",0.17,65.50071
"4179",0.17,38.00711
"4180",0.17,48.13799
"4181",0.17,161.94173
"4182",0.17,105.75606
"4183",0.17,63.83194
"4184",0.17,56.87749
"4185",0.17,13.20976
"4186",0.17,4.76904
"4187",0.17,1.91574
"4188",0.17,1.16382
"4189",0.17,1.70738
"4190",0.17,1.29721
"4191",0.17,1.44502
"4192",0.17,2.262
"4193",0.17,5.06628
"4194",0.17,10.86167
"4195",0.17,13.61641
"4196",0.17,15.26053
"4197",0.17,14.39932
"4198",0.17,12.76736
"4199",0.17,12.42059
"4200",0.17,5.4621
"4201",0.08,4.82616
"4202",0.08,7.46301
"4203",0.08,11.74573
"4204",0.08,14.14669
"4205",0.08,16.31376
"4206",0.08,18.32269
"4207",0.08,17.36082
"4208",0.08,20.0512
"4209",0.08,14.94855
"4210",0.08,22.12801
"4211",0.08,34.24091
"4212",0.08,30.45176
"4213",0.08,15.03184
"4214",0.08,15.088
"4215",0.08,23.44995
"4216",0.08,37.49662
"4217",0.08,48.75913
"4218",0.08,39.56621
"4219",0.08,41.62091
"4220",0.08,47.14239
"4221",0.08,58.83583
"4222",0.08,70.26689
"4223",0.08,32.6277
"4224",0.08,23.93491
"4225",0.08,13.55347
"4226",0.08,6.56411
"4227",0.08,1.41183
"4228",0.08,0.5702
"4229",0.08,0.55201
"4230",0.08,0.38096
"4231",0.08,1.06459
"4232",0.08,1.91852
"4233",0.08,2.97822
"4234",0.08,4.70845
"4235",0.08,8.47052
"4236",0.08,10.68724
"4237",0.08,8.88265
"4238",0.08,11.45336
"4239",0.08,7.51026
"4240",0.08,7.4331
"4241",0.08,5.95353
"4242",0.08,9.96111
"4243",0.08,7.56908
"4244",0.08,9.64896
"4245",0.08,8.55203
"4246",0.08,9.75622
"4247",0.08,13.44402
"4248",0.08,6.93346
"4249",0.08,9.07933
"4250",0.08,14.03276
"4251",0.08,17.24104
"4252",0.08,27.51326
"4253",0.08,27.0972
"4254",0.08,41.97861
"4255",0.08,30.22955
"4256",0.08,53.58285
"4257",0.08,42.32244
"4258",0.08,36.17092
"4259",0.08,36.1405
"4260",0.08,15.64389
"4261",0.08,31.55075
"4262",0.08,51.52965
"4263",0.08,28.6284
"4264",0.08,18.55075
"4265",0.08,18.70075
"4266",0.08,6.46861
"4267",0.08,1.74628
"4268",0.08,0.46142
